Date,Event mm,Flag,Flag 2
06/12/2013 12:49:20,0.2,,
06/12/2013 12:50:28,0.2,,
06/12/2013 12:53:19,0.2,,
06/12/2013 12:54:06,0.2,,
06/12/2013 12:54:37,0.2,,
06/12/2013 12:55:12,0.2,,
06/12/2013 12:55:54,0.2,,
06/12/2013 12:57:01,0.2,,
06/12/2013 12:57:46,0.2,,
06/12/2013 12:58:40,0.2,,
06/12/2013 12:59:20,0.2,,
06/12/2013 13:00:23,0.2,,
06/12/2013 13:01:20,0.2,,
06/12/2013 13:02:26,0.2,,
06/12/2013 13:03:27,0.2,,
06/12/2013 13:04:36,0.2,,
06/12/2013 13:05:46,0.2,,
06/12/2013 13:06:37,0.2,,
06/12/2013 13:07:30,0.2,,
06/12/2013 13:08:04,0.2,,
06/12/2013 13:08:41,0.2,,
06/12/2013 13:09:32,0.2,,
06/12/2013 13:10:19,0.2,,
06/12/2013 13:11:05,0.2,,
06/12/2013 13:12:01,0.2,,
06/12/2013 13:13:17,0.2,,
06/12/2013 13:14:15,0.2,,
06/12/2013 13:15:09,0.2,,
06/12/2013 13:16:10,0.2,,
06/12/2013 13:17:50,0.2,,
06/12/2013 13:22:48,0.2,,
06/12/2013 15:08:30,0.2,,
08/12/2013 00:23:46,0.2,,
08/12/2013 00:47:09,0.2,,
08/12/2013 00:50:34,0.2,,
08/12/2013 00:55:15,0.2,,
08/12/2013 01:02:57,0.2,,
08/12/2013 01:07:13,0.2,,
08/12/2013 01:11:08,0.2,,
08/12/2013 01:15:37,0.2,,
08/12/2013 01:19:04,0.2,,
08/12/2013 01:23:51,0.2,,
08/12/2013 01:30:23,0.2,,
08/12/2013 01:36:48,0.2,,
08/12/2013 01:42:25,0.2,,
08/12/2013 01:47:00,0.2,,
08/12/2013 01:51:35,0.2,,
08/12/2013 01:57:27,0.2,,
08/12/2013 02:01:23,0.2,,
08/12/2013 02:08:07,0.2,,
08/12/2013 02:14:52,0.2,,
08/12/2013 07:54:18,0.2,,
08/12/2013 08:26:20,0.2,,
08/12/2013 08:30:04,0.2,,
08/12/2013 08:32:42,0.2,,
08/12/2013 08:35:34,0.2,,
08/12/2013 08:38:29,0.2,,
08/12/2013 08:42:09,0.2,,
08/12/2013 08:46:04,0.2,,
08/12/2013 08:49:32,0.2,,
08/12/2013 08:53:10,0.2,,
08/12/2013 08:57:07,0.2,,
08/12/2013 09:00:36,0.2,,
08/12/2013 09:04:28,0.2,,
08/12/2013 09:08:08,0.2,,
08/12/2013 09:12:05,0.2,,
08/12/2013 09:15:52,0.2,,
08/12/2013 09:19:54,0.2,,
08/12/2013 09:23:51,0.2,,
08/12/2013 09:27:53,0.2,,
08/12/2013 09:31:31,0.2,,
08/12/2013 09:35:35,0.2,,
08/12/2013 09:40:04,0.2,,
08/12/2013 11:37:01,0.2,,
08/12/2013 11:49:58,0.2,,
08/12/2013 11:54:23,0.2,,
08/12/2013 12:03:20,0.2,,
08/12/2013 12:10:19,0.2,,
08/12/2013 12:14:57,0.2,,
08/12/2013 12:48:29,0.2,,
08/12/2013 14:22:09,0.2,,
08/12/2013 16:21:32,0.2,,
08/12/2013 16:25:29,0.2,,
08/12/2013 16:27:34,0.2,,
08/12/2013 16:29:36,0.2,,
08/12/2013 16:31:31,0.2,,
08/12/2013 16:32:47,0.2,,
08/12/2013 16:36:04,0.2,,
08/12/2013 16:37:55,0.2,,
08/12/2013 16:37:56,0,,+
08/12/2013 16:40:32,0.2,,
08/12/2013 16:42:24,0.2,,
08/12/2013 16:42:25,0,,+
08/12/2013 16:44:42,0.2,,
08/12/2013 16:46:19,0.2,,
08/12/2013 16:48:29,0.2,,
08/12/2013 16:49:27,0.2,,
08/12/2013 16:54:04,0.2,,
08/12/2013 17:01:35,0.2,,
08/12/2013 17:05:22,0.2,,
08/12/2013 17:09:32,0.2,,
08/12/2013 17:17:50,0.2,,
09/12/2013 16:30:01,0.2,,
09/12/2013 16:32:55,0.2,,
09/12/2013 16:34:53,0.2,,
09/12/2013 16:38:02,0.2,,
09/12/2013 16:40:34,0.2,,
09/12/2013 16:43:17,0.2,,
09/12/2013 16:44:42,0.2,,
09/12/2013 16:47:08,0.2,,
09/12/2013 21:21:46,0.2,,
10/12/2013 01:53:33,0.2,,
10/12/2013 02:27:57,0.2,,
10/12/2013 02:41:11,0.2,,
10/12/2013 02:51:29,0.2,,
10/12/2013 03:00:53,0.2,,
10/12/2013 03:08:05,0.2,,
10/12/2013 03:19:30,0.2,,
10/12/2013 03:29:12,0.2,,
10/12/2013 03:45:16,0.2,,
10/12/2013 04:31:46,0.2,,
10/12/2013 07:50:04,0.2,,
10/12/2013 08:02:09,0.2,,
10/12/2013 08:19:53,0.2,,
10/12/2013 08:33:01,0.2,,
10/12/2013 09:03:09,0.2,,
10/12/2013 09:33:52,0.2,,
10/12/2013 10:05:10,0.2,,
10/12/2013 10:20:08,0.2,,
10/12/2013 10:35:25,0.2,,
10/12/2013 12:54:21,0.2,,
10/12/2013 14:08:44,0.2,,
10/12/2013 14:46:56,0.2,,
10/12/2013 14:59:13,0.2,,
10/12/2013 15:14:29,0.2,,
10/12/2013 15:20:50,0.2,,
10/12/2013 15:27:44,0.2,,
10/12/2013 15:37:41,0.2,,
10/12/2013 15:45:32,0.2,,
11/12/2013 00:07:30,0.2,,
11/12/2013 00:39:15,0.2,,
11/12/2013 01:07:17,0.2,,
11/12/2013 01:29:56,0.2,,
11/12/2013 01:47:58,0.2,,
11/12/2013 02:07:26,0.2,,
11/12/2013 02:28:22,0.2,,
11/12/2013 02:44:29,0.2,,
11/12/2013 03:33:46,0.2,,
11/12/2013 10:10:14,0.2,,
11/12/2013 19:21:02,0.2,,
12/12/2013 01:50:39,0.2,,
12/12/2013 11:10:14,0.2,,
12/12/2013 11:15:40,0.2,,
12/12/2013 11:25:48,0.2,,
12/12/2013 13:04:18,0.2,,
13/12/2013 07:34:06,0.2,,
13/12/2013 10:19:42,0.2,,
13/12/2013 10:23:17,0.2,,
13/12/2013 10:25:53,0.2,,
13/12/2013 10:30:50,0.2,,
13/12/2013 12:07:47,0.2,,
13/12/2013 12:09:32,0.2,,
13/12/2013 12:10:31,0.2,,
13/12/2013 12:11:04,0.2,,
13/12/2013 12:11:46,0.2,,
13/12/2013 12:12:43,0.2,,
13/12/2013 12:13:48,0.2,,
13/12/2013 12:14:58,0.2,,
13/12/2013 12:16:12,0.2,,
13/12/2013 12:17:34,0.2,,
13/12/2013 12:18:17,0.2,,
13/12/2013 12:18:57,0.2,,
13/12/2013 12:20:16,0.2,,
13/12/2013 12:24:43,0.2,,
13/12/2013 12:31:05,0.2,,
13/12/2013 12:57:50,0.2,,
13/12/2013 13:00:56,0.2,,
13/12/2013 13:08:45,0.2,,
13/12/2013 13:11:32,0.2,,
13/12/2013 13:11:33,0,,+
13/12/2013 13:19:45,0.2,,
13/12/2013 13:25:31,0.2,,
13/12/2013 17:06:31,0.2,,
13/12/2013 17:07:38,0.2,,
13/12/2013 17:08:22,0.2,,
13/12/2013 17:08:23,0,,+
13/12/2013 17:09:16,0.2,,
13/12/2013 17:10:22,0.2,,
13/12/2013 17:10:23,0,,+
13/12/2013 17:12:26,0.2,,
13/12/2013 17:12:27,0,,+
13/12/2013 17:13:24,0.2,,
13/12/2013 17:14:58,0.2,,
13/12/2013 17:14:59,0,,+
13/12/2013 17:16:14,0.2,,
13/12/2013 17:17:16,0.2,,
13/12/2013 17:18:02,0.2,,
13/12/2013 17:18:45,0.2,,
13/12/2013 17:19:57,0.2,,
13/12/2013 17:19:58,0,,+
13/12/2013 17:21:01,0.2,,
13/12/2013 17:21:59,0.2,,
13/12/2013 17:22:44,0.2,,
13/12/2013 17:23:27,0.2,,
13/12/2013 17:24:09,0.2,,
13/12/2013 17:25:02,0.2,,
13/12/2013 17:26:10,0.2,,
13/12/2013 17:26:11,0,,+
13/12/2013 17:27:12,0.2,,
13/12/2013 17:28:01,0.2,,
13/12/2013 17:29:12,0.2,,
13/12/2013 17:30:25,0.2,,
13/12/2013 17:31:24,0.2,,
13/12/2013 17:32:39,0.2,,
13/12/2013 17:34:36,0.2,,
13/12/2013 17:37:12,0.2,,
13/12/2013 17:40:42,0.2,,
13/12/2013 17:48:29,0.2,,
13/12/2013 18:05:51,0.2,,
13/12/2013 18:07:45,0.2,,
13/12/2013 18:10:08,0.2,,
13/12/2013 18:11:26,0.2,,
13/12/2013 18:12:35,0.2,,
13/12/2013 18:13:25,0.2,,
13/12/2013 18:14:36,0.2,,
13/12/2013 18:16:21,0.2,,
13/12/2013 18:20:24,0.2,,
13/12/2013 18:22:14,0.2,,
13/12/2013 18:25:43,0.2,,
13/12/2013 18:35:20,0.2,,
14/12/2013 16:45:12,0.2,,
14/12/2013 16:51:11,0.2,,
14/12/2013 16:57:35,0.2,,
14/12/2013 17:02:08,0.2,,
14/12/2013 17:05:11,0.2,,
14/12/2013 17:10:02,0.2,,
14/12/2013 17:13:41,0.2,,
14/12/2013 17:17:08,0.2,,
14/12/2013 17:23:25,0.2,,
14/12/2013 17:25:51,0.2,,
14/12/2013 17:28:03,0.2,,
14/12/2013 17:29:38,0.2,,
14/12/2013 17:31:41,0.2,,
14/12/2013 17:33:37,0.2,,
14/12/2013 17:36:33,0.2,,
14/12/2013 17:39:04,0.2,,
14/12/2013 17:45:50,0.2,,
14/12/2013 19:07:22,0.2,,
14/12/2013 19:21:04,0.2,,
14/12/2013 19:42:41,0.2,,
14/12/2013 19:45:55,0.2,,
14/12/2013 19:48:06,0.2,,
14/12/2013 21:11:24,0.2,,
14/12/2013 21:25:19,0.2,,
14/12/2013 21:27:44,0.2,,
14/12/2013 21:29:15,0.2,,
14/12/2013 21:30:47,0.2,,
14/12/2013 21:32:06,0.2,,
14/12/2013 21:33:42,0.2,,
14/12/2013 21:35:10,0.2,,
14/12/2013 21:36:45,0.2,,
14/12/2013 21:38:09,0.2,,
14/12/2013 21:39:30,0.2,,
14/12/2013 21:40:48,0.2,,
14/12/2013 21:42:03,0.2,,
14/12/2013 21:43:29,0.2,,
14/12/2013 21:45:10,0.2,,
14/12/2013 21:46:18,0.2,,
14/12/2013 21:47:51,0.2,,
14/12/2013 21:49:38,0.2,,
14/12/2013 21:51:35,0.2,,
14/12/2013 21:53:13,0.2,,
14/12/2013 21:54:51,0.2,,
14/12/2013 21:56:15,0.2,,
14/12/2013 21:58:18,0.2,,
14/12/2013 21:59:54,0.2,,
14/12/2013 22:01:47,0.2,,
14/12/2013 22:03:24,0.2,,
14/12/2013 22:05:26,0.2,,
14/12/2013 22:07:11,0.2,,
14/12/2013 22:09:12,0.2,,
14/12/2013 22:11:14,0.2,,
14/12/2013 22:13:05,0.2,,
14/12/2013 22:15:28,0.2,,
14/12/2013 22:19:03,0.2,,
14/12/2013 22:21:54,0.2,,
14/12/2013 22:23:32,0.2,,
14/12/2013 22:24:39,0.2,,
14/12/2013 22:26:18,0.2,,
14/12/2013 22:28:13,0.2,,
14/12/2013 22:30:31,0.2,,
14/12/2013 22:36:05,0.2,,
14/12/2013 22:39:05,0.2,,
14/12/2013 22:44:06,0.2,,
14/12/2013 22:47:06,0.2,,
14/12/2013 22:49:24,0.2,,
14/12/2013 22:52:38,0.2,,
14/12/2013 22:56:59,0.2,,
14/12/2013 23:00:46,0.2,,
14/12/2013 23:07:37,0.2,,
14/12/2013 23:17:13,0.2,,
15/12/2013 01:09:45,0.2,,
15/12/2013 01:25:08,0.2,,
15/12/2013 01:34:33,0.2,,
15/12/2013 01:48:20,0.2,,
15/12/2013 02:12:55,0.2,,
15/12/2013 02:32:04,0.2,,
15/12/2013 02:47:21,0.2,,
15/12/2013 03:05:50,0.2,,
15/12/2013 03:16:33,0.2,,
15/12/2013 03:38:23,0.2,,
15/12/2013 11:30:34,0.2,,
15/12/2013 19:13:35,0.2,,
15/12/2013 19:17:25,0.2,,
15/12/2013 19:19:23,0.2,,
15/12/2013 19:20:19,0.2,,
15/12/2013 19:22:01,0.2,,
15/12/2013 19:25:01,0.2,,
15/12/2013 19:32:37,0.2,,
15/12/2013 19:37:33,0.2,,
16/12/2013 02:31:49,0.2,,
16/12/2013 02:42:04,0.2,,
16/12/2013 02:54:54,0.2,,
16/12/2013 04:54:12,0.2,,
16/12/2013 05:22:35,0.2,,
16/12/2013 05:27:30,0.2,,
16/12/2013 05:36:31,0.2,,
16/12/2013 06:37:25,0.2,,
16/12/2013 07:04:39,0.2,,
16/12/2013 07:11:59,0.2,,
16/12/2013 07:24:49,0.2,,
16/12/2013 07:42:21,0.2,,
16/12/2013 08:04:10,0.2,,
16/12/2013 08:16:09,0.2,,
16/12/2013 08:30:05,0.2,,
16/12/2013 08:42:34,0.2,,
16/12/2013 09:02:49,0.2,,
16/12/2013 09:29:25,0.2,,
16/12/2013 11:09:30,0.2,,
16/12/2013 11:13:14,0.2,,
16/12/2013 11:15:23,0.2,,
16/12/2013 11:18:38,0.2,,
16/12/2013 11:34:00,0.2,,
16/12/2013 11:36:15,0.2,,
16/12/2013 11:39:48,0.2,,
16/12/2013 11:43:17,0.2,,
16/12/2013 11:47:08,0.2,,
16/12/2013 11:49:55,0.2,,
16/12/2013 11:54:22,0.2,,
16/12/2013 12:00:28,0.2,,
16/12/2013 12:09:45,0.2,,
16/12/2013 12:17:09,0.2,,
16/12/2013 12:23:53,0.2,,
16/12/2013 13:27:01,0.2,,
16/12/2013 13:34:36,0.2,,
16/12/2013 13:37:18,0.2,,
16/12/2013 13:39:14,0.2,,
16/12/2013 13:43:53,0.2,,
16/12/2013 14:15:13,0.2,,
16/12/2013 14:19:46,0.2,,
16/12/2013 14:22:05,0.2,,
16/12/2013 14:24:40,0.2,,
16/12/2013 14:31:48,0.2,,
16/12/2013 14:40:07,0.2,,
16/12/2013 15:28:55,0.2,,
16/12/2013 15:31:31,0.2,,
16/12/2013 15:33:12,0.2,,
16/12/2013 15:34:46,0.2,,
16/12/2013 15:37:20,0.2,,
16/12/2013 15:39:21,0.2,,
16/12/2013 15:41:42,0.2,,
16/12/2013 15:44:31,0.2,,
16/12/2013 15:46:54,0.2,,
16/12/2013 15:48:43,0.2,,
16/12/2013 15:50:10,0.2,,
16/12/2013 15:52:25,0.2,,
16/12/2013 15:54:38,0.2,,
16/12/2013 15:56:52,0.2,,
16/12/2013 16:04:37,0.2,,
16/12/2013 16:09:52,0.2,,
17/12/2013 00:04:03,0.2,,
17/12/2013 00:07:21,0.2,,
17/12/2013 00:09:53,0.2,,
17/12/2013 00:12:36,0.2,,
17/12/2013 00:15:25,0.2,,
17/12/2013 00:18:10,0.2,,
17/12/2013 00:20:39,0.2,,
17/12/2013 00:23:13,0.2,,
17/12/2013 00:25:43,0.2,,
17/12/2013 00:27:33,0.2,,
17/12/2013 00:29:42,0.2,,
17/12/2013 00:31:57,0.2,,
17/12/2013 00:34:07,0.2,,
17/12/2013 00:35:48,0.2,,
17/12/2013 00:38:45,0.2,,
17/12/2013 00:42:11,0.2,,
17/12/2013 00:45:02,0.2,,
17/12/2013 00:46:31,0.2,,
17/12/2013 00:47:59,0.2,,
17/12/2013 00:49:03,0.2,,
17/12/2013 00:51:04,0.2,,
17/12/2013 00:52:46,0.2,,
17/12/2013 00:55:06,0.2,,
17/12/2013 00:57:00,0.2,,
17/12/2013 00:59:20,0.2,,
17/12/2013 01:01:49,0.2,,
17/12/2013 01:05:18,0.2,,
17/12/2013 01:08:33,0.2,,
17/12/2013 01:12:46,0.2,,
17/12/2013 01:16:02,0.2,,
17/12/2013 01:21:06,0.2,,
17/12/2013 01:23:27,0.2,,
17/12/2013 01:26:43,0.2,,
17/12/2013 01:29:09,0.2,,
17/12/2013 01:31:24,0.2,,
17/12/2013 01:33:35,0.2,,
17/12/2013 01:35:43,0.2,,
17/12/2013 01:36:56,0.2,,
17/12/2013 01:38:28,0.2,,
17/12/2013 01:41:18,0.2,,
17/12/2013 01:44:19,0.2,,
17/12/2013 01:46:58,0.2,,
17/12/2013 01:49:41,0.2,,
17/12/2013 01:51:44,0.2,,
17/12/2013 01:54:06,0.2,,
17/12/2013 01:55:52,0.2,,
17/12/2013 01:57:56,0.2,,
17/12/2013 01:59:33,0.2,,
17/12/2013 02:01:04,0.2,,
17/12/2013 02:02:26,0.2,,
17/12/2013 02:03:53,0.2,,
17/12/2013 02:05:08,0.2,,
17/12/2013 02:06:46,0.2,,
17/12/2013 02:08:04,0.2,,
17/12/2013 02:09:40,0.2,,
17/12/2013 02:10:57,0.2,,
17/12/2013 02:12:21,0.2,,
17/12/2013 02:13:36,0.2,,
17/12/2013 02:14:50,0.2,,
17/12/2013 02:15:41,0.2,,
17/12/2013 02:16:58,0.2,,
17/12/2013 02:18:10,0.2,,
17/12/2013 02:19:19,0.2,,
17/12/2013 02:20:19,0.2,,
17/12/2013 02:21:33,0.2,,
17/12/2013 02:22:27,0.2,,
17/12/2013 02:23:42,0.2,,
17/12/2013 02:24:56,0.2,,
17/12/2013 02:26:38,0.2,,
17/12/2013 02:27:48,0.2,,
17/12/2013 02:29:48,0.2,,
17/12/2013 02:31:37,0.2,,
17/12/2013 02:34:13,0.2,,
17/12/2013 02:36:45,0.2,,
17/12/2013 02:39:33,0.2,,
17/12/2013 02:42:53,0.2,,
17/12/2013 02:48:44,0.2,,
17/12/2013 02:54:09,0.2,,
17/12/2013 03:04:41,0.2,,
17/12/2013 04:02:53,0.2,,
17/12/2013 04:49:19,0.2,,
17/12/2013 04:57:49,0.2,,
17/12/2013 05:06:37,0.2,,
17/12/2013 05:14:15,0.2,,
17/12/2013 05:28:42,0.2,,
17/12/2013 05:36:18,0.2,,
17/12/2013 05:44:58,0.2,,
17/12/2013 05:50:39,0.2,,
17/12/2013 06:05:44,0.2,,
17/12/2013 06:27:38,0.2,,
17/12/2013 06:54:39,0.2,,
17/12/2013 07:11:45,0.2,,
17/12/2013 07:49:01,0.2,,
17/12/2013 08:07:26,0.2,,
17/12/2013 08:36:14,0.2,,
17/12/2013 09:05:43,0.2,,
17/12/2013 09:22:12,0.2,,
17/12/2013 09:48:11,0.2,,
17/12/2013 11:27:02,0.2,,
17/12/2013 11:58:12,0.2,,
17/12/2013 12:39:52,0.2,,
17/12/2013 13:04:17,0.2,,
17/12/2013 13:25:21,0.2,,
17/12/2013 13:48:28,0.2,,
17/12/2013 19:05:03,0.2,,
18/12/2013 04:35:03,0.2,,
18/12/2013 04:44:05,0.2,,
18/12/2013 04:49:45,0.2,,
18/12/2013 04:55:08,0.2,,
18/12/2013 06:01:27,0.2,,
18/12/2013 06:08:14,0.2,,
18/12/2013 07:04:28,0.2,,
18/12/2013 07:08:02,0.2,,
18/12/2013 07:08:03,0,,+
18/12/2013 07:10:42,0.2,,
18/12/2013 07:13:47,0.2,,
18/12/2013 07:24:10,0.2,,
18/12/2013 07:35:58,0.2,,
18/12/2013 07:38:35,0.2,,
18/12/2013 07:40:43,0.2,,
18/12/2013 07:42:26,0.2,,
18/12/2013 07:47:11,0.2,,
18/12/2013 07:50:54,0.2,,
18/12/2013 07:54:59,0.2,,
18/12/2013 07:59:48,0.2,,
18/12/2013 08:24:17,0.2,,
18/12/2013 14:49:55,0.2,,
18/12/2013 14:58:17,0.2,,
18/12/2013 15:00:14,0.2,,
18/12/2013 15:02:31,0.2,,
18/12/2013 15:04:29,0.2,,
18/12/2013 15:09:21,0.2,,
18/12/2013 15:39:20,0.2,,
18/12/2013 16:52:53,0.2,,
18/12/2013 16:53:55,0.2,,
18/12/2013 16:54:50,0.2,,
18/12/2013 16:55:28,0.2,,
18/12/2013 16:56:12,0.2,,
18/12/2013 16:56:13,0,,+
18/12/2013 16:57:22,0.2,,
18/12/2013 16:59:13,0.2,,
18/12/2013 16:59:14,0,,+
18/12/2013 17:00:30,0.2,,
18/12/2013 17:03:27,0.2,,
18/12/2013 17:04:51,0.2,,
18/12/2013 17:07:41,0.2,,
18/12/2013 17:12:30,0.2,,
18/12/2013 17:27:42,0.2,,
18/12/2013 17:28:12,0.2,,
18/12/2013 17:28:36,0.2,,
18/12/2013 17:28:56,0.2,,
18/12/2013 17:29:22,0.2,,
18/12/2013 17:29:41,0.2,,
18/12/2013 17:30:03,0.2,,
18/12/2013 17:30:21,0.2,,
18/12/2013 17:30:22,0,,+
18/12/2013 17:30:52,0.2,,
18/12/2013 17:31:21,0.2,,
18/12/2013 17:31:22,0,,+
18/12/2013 17:32:07,0.2,,
18/12/2013 17:33:03,0.2,,
18/12/2013 17:33:44,0.2,,
18/12/2013 17:34:48,0.2,,
18/12/2013 17:35:37,0.2,,
18/12/2013 17:36:12,0.2,,
18/12/2013 17:36:29,0.2,,
18/12/2013 17:36:42,0.2,,
18/12/2013 17:37:02,0.2,,
18/12/2013 17:37:28,0.2,,
18/12/2013 17:37:52,0.2,,
18/12/2013 17:38:15,0.2,,
18/12/2013 17:38:45,0.2,,
18/12/2013 17:38:46,0,,+
18/12/2013 17:39:17,0.2,,
18/12/2013 17:39:18,0,,+
18/12/2013 17:39:49,0.2,,
18/12/2013 17:40:23,0.2,,
18/12/2013 17:40:54,0.2,,
18/12/2013 17:41:31,0.2,,
18/12/2013 17:42:19,0.2,,
18/12/2013 17:43:33,0.2,,
18/12/2013 17:44:54,0.2,,
18/12/2013 17:46:17,0.2,,
18/12/2013 17:47:39,0.2,,
18/12/2013 17:49:08,0.2,,
18/12/2013 17:51:35,0.2,,
18/12/2013 17:53:20,0.2,,
18/12/2013 17:55:55,0.2,,
18/12/2013 17:58:23,0.2,,
18/12/2013 18:00:34,0.2,,
18/12/2013 18:02:47,0.2,,
18/12/2013 18:04:48,0.2,,
18/12/2013 18:06:29,0.2,,
18/12/2013 18:08:38,0.2,,
18/12/2013 18:10:24,0.2,,
18/12/2013 18:11:34,0.2,,
18/12/2013 18:12:51,0.2,,
18/12/2013 18:14:51,0.2,,
18/12/2013 18:16:38,0.2,,
18/12/2013 18:18:27,0.2,,
18/12/2013 18:20:05,0.2,,
18/12/2013 18:22:03,0.2,,
18/12/2013 18:25:21,0.2,,
18/12/2013 18:37:54,0.2,,
18/12/2013 18:40:43,0.2,,
18/12/2013 18:48:57,0.2,,
18/12/2013 18:48:58,0,,+
18/12/2013 18:54:42,0.2,,
18/12/2013 19:10:52,0.2,,
18/12/2013 19:14:20,0.2,,
18/12/2013 19:18:11,0.2,,
18/12/2013 19:22:08,0.2,,
18/12/2013 19:30:49,0.2,,
18/12/2013 21:22:44,0.2,,
18/12/2013 21:39:21,0.2,,
18/12/2013 21:52:11,0.2,,
18/12/2013 21:55:27,0.2,,
18/12/2013 21:59:10,0.2,,
18/12/2013 22:02:55,0.2,,
18/12/2013 22:06:16,0.2,,
18/12/2013 22:09:41,0.2,,
18/12/2013 22:12:25,0.2,,
18/12/2013 22:15:27,0.2,,
18/12/2013 22:17:38,0.2,,
18/12/2013 22:21:44,0.2,,
18/12/2013 22:24:53,0.2,,
18/12/2013 22:27:38,0.2,,
18/12/2013 22:30:48,0.2,,
18/12/2013 22:33:53,0.2,,
18/12/2013 22:36:49,0.2,,
18/12/2013 22:41:48,0.2,,
18/12/2013 22:46:15,0.2,,
18/12/2013 22:50:22,0.2,,
18/12/2013 22:52:47,0.2,,
18/12/2013 22:57:40,0.2,,
18/12/2013 23:01:29,0.2,,
18/12/2013 23:05:48,0.2,,
18/12/2013 23:11:45,0.2,,
18/12/2013 23:26:44,0.2,,
18/12/2013 23:39:32,0.2,,
19/12/2013 00:07:15,0.2,,
19/12/2013 01:01:01,0.2,,
19/12/2013 01:06:44,0.2,,
19/12/2013 01:11:14,0.2,,
19/12/2013 01:17:05,0.2,,
19/12/2013 01:21:53,0.2,,
19/12/2013 01:27:08,0.2,,
19/12/2013 01:30:40,0.2,,
19/12/2013 01:34:48,0.2,,
19/12/2013 01:38:01,0.2,,
19/12/2013 01:41:07,0.2,,
19/12/2013 01:44:47,0.2,,
19/12/2013 01:54:41,0.2,,
19/12/2013 02:38:44,0.2,,
19/12/2013 04:05:24,0.2,,
19/12/2013 04:16:12,0.2,,
19/12/2013 04:31:44,0.2,,
19/12/2013 04:44:56,0.2,,
19/12/2013 04:52:08,0.2,,
19/12/2013 05:04:42,0.2,,
19/12/2013 05:30:06,0.2,,
19/12/2013 05:46:49,0.2,,
19/12/2013 06:16:57,0.2,,
19/12/2013 19:46:33,0.2,,
19/12/2013 19:52:23,0.2,,
19/12/2013 19:54:55,0.2,,
19/12/2013 20:05:36,0.2,,
19/12/2013 20:07:22,0.2,,
19/12/2013 20:08:04,0.2,,
19/12/2013 20:09:04,0.2,,
19/12/2013 20:34:09,0.2,,
19/12/2013 21:19:48,0.2,,
19/12/2013 21:27:04,0.2,,
19/12/2013 21:29:08,0.2,,
19/12/2013 21:31:19,0.2,,
19/12/2013 21:32:09,0.2,,
19/12/2013 21:33:19,0.2,,
19/12/2013 21:56:35,0.2,,
19/12/2013 22:00:00,0.2,,
19/12/2013 22:03:14,0.2,,
19/12/2013 22:03:15,0,,+
19/12/2013 22:07:58,0.2,,
19/12/2013 22:10:40,0.2,,
19/12/2013 22:14:52,0.2,,
19/12/2013 22:17:24,0.2,,
19/12/2013 22:19:14,0.2,,
19/12/2013 22:20:18,0.2,,
19/12/2013 22:21:33,0.2,,
19/12/2013 22:23:04,0.2,,
19/12/2013 22:24:30,0.2,,
19/12/2013 22:26:11,0.2,,
19/12/2013 23:03:05,0.2,,
20/12/2013 03:23:07,0.2,,
20/12/2013 03:40:49,0.2,,
20/12/2013 03:40:50,0,,+
21/12/2013 11:48:29,0.2,,
21/12/2013 11:51:45,0.2,,
21/12/2013 11:54:40,0.2,,
21/12/2013 11:56:58,0.2,,
21/12/2013 12:00:52,0.2,,
21/12/2013 12:04:22,0.2,,
21/12/2013 12:08:18,0.2,,
21/12/2013 12:09:52,0.2,,
21/12/2013 12:11:03,0.2,,
21/12/2013 12:12:23,0.2,,
21/12/2013 12:15:53,0.2,,
21/12/2013 12:17:08,0.2,,
21/12/2013 12:17:36,0.2,,
21/12/2013 12:20:54,0.2,,
21/12/2013 12:25:26,0.2,,
21/12/2013 12:34:02,0.2,,
21/12/2013 12:37:52,0.2,,
21/12/2013 12:42:22,0.2,,
21/12/2013 13:13:31,0.2,,
21/12/2013 22:52:13,0.2,,
22/12/2013 00:34:48,0.2,,
22/12/2013 00:37:23,0.2,,
22/12/2013 00:41:43,0.2,,
22/12/2013 00:48:03,0.2,,
22/12/2013 00:57:50,0.2,,
22/12/2013 01:28:22,0.2,,
22/12/2013 01:33:00,0.2,,
22/12/2013 01:35:01,0.2,,
22/12/2013 01:35:48,0.2,,
22/12/2013 01:36:49,0.2,,
22/12/2013 01:37:48,0.2,,
22/12/2013 01:40:54,0.2,,
22/12/2013 01:44:03,0.2,,
22/12/2013 02:04:02,0.2,,
22/12/2013 02:07:05,0.2,,
22/12/2013 02:10:01,0.2,,
22/12/2013 02:12:46,0.2,,
22/12/2013 02:17:36,0.2,,
22/12/2013 02:22:19,0.2,,
22/12/2013 02:48:46,0.2,,
22/12/2013 02:52:00,0.2,,
22/12/2013 02:56:06,0.2,,
22/12/2013 02:59:57,0.2,,
22/12/2013 03:05:19,0.2,,
22/12/2013 03:10:19,0.2,,
22/12/2013 03:15:56,0.2,,
22/12/2013 03:20:22,0.2,,
22/12/2013 03:26:02,0.2,,
22/12/2013 03:30:25,0.2,,
22/12/2013 03:36:15,0.2,,
22/12/2013 03:45:08,0.2,,
22/12/2013 03:56:10,0.2,,
22/12/2013 04:06:56,0.2,,
22/12/2013 04:18:37,0.2,,
22/12/2013 04:42:43,0.2,,
22/12/2013 04:55:10,0.2,,
22/12/2013 05:06:45,0.2,,
22/12/2013 05:22:47,0.2,,
22/12/2013 05:44:28,0.2,,
22/12/2013 19:20:12,0.2,,
22/12/2013 19:23:27,0.2,,
