Date,Event mm,Flag
06/07/2013 12:00:00,0,I
07/07/2013 11:52:32,0.2,
07/07/2013 12:13:01,0.2,
07/07/2013 12:23:25,0.2,
07/07/2013 12:39:08,0.2,
07/07/2013 12:49:18,0.2,
07/07/2013 12:51:28,0.2,
07/07/2013 12:59:57,0.2,
07/07/2013 13:10:30,0.2,
07/07/2013 13:13:25,0.2,
07/07/2013 13:19:54,0.2,
07/07/2013 13:27:10,0.2,
07/07/2013 13:29:30,0.2,
07/07/2013 13:31:58,0.2,
07/07/2013 13:35:06,0.2,
07/07/2013 13:35:07,0.2,
07/07/2013 13:40:44,0.2,
07/07/2013 13:40:45,0.2,
07/07/2013 13:42:57,0.2,
07/07/2013 13:45:24,0.2,
07/07/2013 13:46:57,0.2,
07/07/2013 13:49:40,0.2,
07/07/2013 13:51:55,0.2,
07/07/2013 13:54:48,0.2,
07/07/2013 13:56:00,0.2,
07/07/2013 13:59:00,0.2,
07/07/2013 14:10:29,0.2,
07/07/2013 14:16:50,0.2,
07/07/2013 14:25:51,0.2,
07/07/2013 14:30:41,0.2,
07/07/2013 14:30:42,0.2,
07/07/2013 14:36:12,0.2,
07/07/2013 14:36:13,0.2,
07/07/2013 14:43:08,0.2,
07/07/2013 14:45:58,0.2,
07/07/2013 14:48:17,0.2,
07/07/2013 14:54:04,0.2,
07/07/2013 15:08:30,0.2,
07/07/2013 15:08:31,0.2,
07/07/2013 15:10:45,0.2,
07/07/2013 15:12:39,0.2,
07/07/2013 15:18:57,0.2,
07/07/2013 15:44:13,0.2,
07/07/2013 16:00:56,0.2,
07/07/2013 16:00:57,0.2,
07/07/2013 16:03:08,0.2,
07/07/2013 16:26:53,0.2,
07/07/2013 16:41:04,0.2,
07/07/2013 17:14:10,0.2,
07/07/2013 17:16:06,0.2,
07/07/2013 17:34:35,0.2,
07/07/2013 18:43:33,0.2,
07/07/2013 18:50:34,0.2,
07/07/2013 18:56:12,0.2,
07/07/2013 18:58:19,0.2,
07/07/2013 18:59:47,0.2,
07/07/2013 19:01:12,0.2,
07/07/2013 19:08:13,0.2,
07/07/2013 19:34:29,0.2,
07/07/2013 19:34:30,0.2,
07/07/2013 20:02:59,0.2,
07/07/2013 20:13:10,0.2,
07/07/2013 20:45:44,0.2,
07/07/2013 22:10:23,0.2,
07/07/2013 22:21:11,0.2,
07/07/2013 22:26:18,0.2,
07/07/2013 22:34:35,0.2,
07/07/2013 22:36:45,0.2,
07/07/2013 22:38:07,0.2,
07/07/2013 22:42:20,0.2,
07/07/2013 22:42:21,0.2,
07/07/2013 22:48:34,0.2,
07/07/2013 22:52:35,0.2,
07/07/2013 22:54:39,0.2,
07/07/2013 23:01:06,0.2,
07/07/2013 23:09:15,0.2,
07/07/2013 23:12:50,0.2,
07/07/2013 23:21:01,0.2,
07/07/2013 23:23:30,0.2,
07/07/2013 23:23:31,0.2,
07/07/2013 23:25:31,0.2,
07/07/2013 23:25:32,0.2,
07/07/2013 23:27:45,0.2,
