Date,Event mm,Flag
11/04/2013 13:59:51,0,I
12/04/2013 13:24:52,0.2,
12/04/2013 13:24:53,0.2,
12/04/2013 13:30:58,0.2,
12/04/2013 13:36:43,0.2,
13/04/2013 05:19:16,0.2,
13/04/2013 05:39:59,0.2,
13/04/2013 05:47:52,0.2,
13/04/2013 06:04:49,0.2,
13/04/2013 06:31:33,0.2,
13/04/2013 07:24:01,0.2,
13/04/2013 08:14:26,0.2,
13/04/2013 08:24:58,0.2,
13/04/2013 08:33:29,0.2,
13/04/2013 08:39:29,0.2,
13/04/2013 08:49:34,0.2,
13/04/2013 08:51:14,0.2,
13/04/2013 08:55:06,0.2,
13/04/2013 08:55:07,0.2,
13/04/2013 09:03:14,0.2,
13/04/2013 09:19:53,0.2,
13/04/2013 09:36:50,0.2,
13/04/2013 09:36:51,0.2,
13/04/2013 09:44:09,0.2,
13/04/2013 09:46:23,0.2,
13/04/2013 09:56:01,0.2,
13/04/2013 11:29:38,0.2,
13/04/2013 18:12:57,0.2,
13/04/2013 23:57:46,0.2,
14/04/2013 01:05:00,0.2,
14/04/2013 12:00:27,0.2,
14/04/2013 13:24:00,0.2,
14/04/2013 13:55:40,0.2,
14/04/2013 14:41:21,0.2,
14/04/2013 15:29:10,0.2,
14/04/2013 16:10:16,0.2,
14/04/2013 16:50:43,0.2,
14/04/2013 17:00:46,0.2,
14/04/2013 17:05:04,0.2,
14/04/2013 17:11:56,0.2,
14/04/2013 17:14:15,0.2,
14/04/2013 17:17:27,0.2,
14/04/2013 17:24:38,0.2,
14/04/2013 18:13:47,0.2,
14/04/2013 20:30:03,0.2,
14/04/2013 20:30:04,0.2,
14/04/2013 22:04:53,0.2,
14/04/2013 23:56:52,0.2,
15/04/2013 01:05:26,0.2,
15/04/2013 01:24:13,0.2,
15/04/2013 02:02:06,0.2,
15/04/2013 02:35:48,0.2,
15/04/2013 03:05:51,0.2,
15/04/2013 03:26:25,0.2,
15/04/2013 04:05:29,0.2,
15/04/2013 05:05:51,0.2,
15/04/2013 05:39:11,0.2,
15/04/2013 06:08:49,0.2,
15/04/2013 06:08:50,0.2,
15/04/2013 06:57:19,0.2,
15/04/2013 07:25:13,0.2,
15/04/2013 07:28:52,0.2,
15/04/2013 08:36:38,0.2,
15/04/2013 10:18:41,0.2,
15/04/2013 10:58:48,0.2,
15/04/2013 11:16:25,0.2,
15/04/2013 11:27:50,0.2,
15/04/2013 11:54:50,0.2,
15/04/2013 12:08:49,0.2,
15/04/2013 12:10:49,0.2,
15/04/2013 12:38:18,0.2,
15/04/2013 12:47:47,0.2,
15/04/2013 12:47:48,0.2,
15/04/2013 13:33:15,0.2,
15/04/2013 17:51:30,0.2,
15/04/2013 18:26:09,0.2,
15/04/2013 18:37:23,0.2,
15/04/2013 18:37:24,0.2,
15/04/2013 21:51:15,0.2,
15/04/2013 22:56:46,0.2,
16/04/2013 00:08:27,0.2,
16/04/2013 00:36:28,0.2,
16/04/2013 01:41:59,0.2,
16/04/2013 02:26:32,0.2,
16/04/2013 03:31:28,0.2,
16/04/2013 05:16:29,0.2,
16/04/2013 05:16:30,0.2,
16/04/2013 08:09:14,0.2,
16/04/2013 13:19:22,0.2,
16/04/2013 22:36:45,0.2,
16/04/2013 22:36:46,0.2,
18/04/2013 09:57:49,0.2,
19/04/2013 12:54:56,0.2,
19/04/2013 12:59:51,0.2,
19/04/2013 13:08:32,0.2,
19/04/2013 13:14:56,0.2,
19/04/2013 13:14:57,0.2,
19/04/2013 22:54:51,0.2,
20/04/2013 00:58:31,0.2,
20/04/2013 00:58:32,0.2,
20/04/2013 01:08:11,0.2,
20/04/2013 01:23:27,0.2,
20/04/2013 01:53:08,0.2,
20/04/2013 02:12:45,0.2,
20/04/2013 02:12:46,0.2,
20/04/2013 02:40:09,0.2,
20/04/2013 03:06:36,0.2,
20/04/2013 03:12:28,0.2,
20/04/2013 03:17:09,0.2,
20/04/2013 03:33:46,0.2,
20/04/2013 03:49:49,0.2,
20/04/2013 04:31:38,0.2,
20/04/2013 05:03:55,0.2,
01/05/2013 11:17:51,0.2,
03/05/2013 17:10:57,0.2,
03/05/2013 17:10:58,0.2,
05/05/2013 21:49:02,0.2,
05/05/2013 21:59:12,0.2,
05/05/2013 22:32:57,0.2,
05/05/2013 22:34:48,0.2,
05/05/2013 22:36:56,0.2,
05/05/2013 22:42:11,0.2,
05/05/2013 22:50:20,0.2,
05/05/2013 22:52:29,0.2,
05/05/2013 22:57:52,0.2,
05/05/2013 23:22:37,0.2,
06/05/2013 03:23:26,0.2,
