Date,Event mm,Flag,
06/07/2013 00:00:00,0,I,
06/07/2013 01:28:06,0.2,,
06/07/2013 02:37:23,0.2,,
06/07/2013 05:15:01,0.2,,
06/07/2013 05:57:32,0.2,,
06/07/2013 06:16:42,0.2,,
06/07/2013 06:34:23,0.2,,
06/07/2013 07:07:46,0.2,,
06/07/2013 07:22:09,0.2,,
06/07/2013 08:01:35,0.2,,
06/07/2013 08:06:41,0.2,,
06/07/2013 08:16:50,0.2,,
06/07/2013 08:41:21,0.2,,
06/07/2013 08:47:40,0.2,,
06/07/2013 08:51:22,0.2,,
06/07/2013 08:56:12,0.2,,
06/07/2013 09:08:24,0.2,,
06/07/2013 09:26:49,0.2,,
06/07/2013 09:58:26,0.2,,
06/07/2013 10:06:18,0.2,,
06/07/2013 10:13:53,0.2,,
06/07/2013 10:19:21,0.2,,
06/07/2013 10:24:32,0.2,,
06/07/2013 10:31:06,0.2,,
06/07/2013 10:35:24,0.2,,
06/07/2013 10:42:04,0.2,,
06/07/2013 10:48:53,0.2,,
06/07/2013 10:55:47,0.2,,
06/07/2013 11:00:32,0.2,,
06/07/2013 11:08:38,0.2,,
06/07/2013 11:16:39,0.2,,
06/07/2013 13:21:21,0.2,,
06/07/2013 13:25:26,0.2,,
06/07/2013 13:30:34,0.2,,
06/07/2013 13:34:51,0.2,,
06/07/2013 13:40:20,0.2,,
06/07/2013 13:41:12,0.2,,
06/07/2013 13:44:02,0.2,,
06/07/2013 13:45:23,0.2,,
06/07/2013 13:46:55,0.2,,
06/07/2013 13:50:10,0.2,,
06/07/2013 13:52:50,0.2,,
06/07/2013 13:54:55,0.2,,
06/07/2013 13:58:55,0.2,,
06/07/2013 14:01:06,0.2,,
06/07/2013 14:03:05,0.2,,
06/07/2013 14:07:54,0.2,,
06/07/2013 14:17:12,0.2,,
06/07/2013 14:20:14,0.2,,
06/07/2013 14:26:15,0.2,,
06/07/2013 14:29:47,0.2,,
06/07/2013 16:20:46,0.2,,
06/07/2013 16:23:38,0.2,,
06/07/2013 16:29:41,0.2,,
06/07/2013 16:42:18,0.2,,
06/07/2013 16:58:07,0.2,,
06/07/2013 17:07:52,0.2,,
06/07/2013 17:18:27,0.2,,
06/07/2013 17:27:48,0.2,,
06/07/2013 17:30:10,0.2,,
06/07/2013 17:30:43,0.2,,
06/07/2013 17:56:52,0.2,,
06/07/2013 18:21:29,0.2,,
06/07/2013 18:30:22,0.2,,
06/07/2013 18:35:40,0.2,,
06/07/2013 18:44:27,0.2,,
06/07/2013 18:54:15,0.2,,
06/07/2013 18:57:01,0.2,,
06/07/2013 19:02:32,0.2,,
06/07/2013 19:10:04,0.2,,
06/07/2013 19:26:30,0.2,,
06/07/2013 19:52:29,0.2,,
06/07/2013 20:09:13,0.2,,
06/07/2013 20:43:52,0.2,,
06/07/2013 20:53:32,0.2,,
06/07/2013 21:15:34,0.2,,
06/07/2013 22:21:31,0.2,,
06/07/2013 23:02:43,0.2,,
06/07/2013 23:36:39,0.2,,
07/07/2013 00:49:29,0.2,,
07/07/2013 00:51:22,0.2,,
07/07/2013 00:53:49,0.2,,
07/07/2013 01:01:06,0.2,,
07/07/2013 01:22:38,0.2,,
07/07/2013 02:05:18,0.2,,
07/07/2013 02:12:11,0.2,,
07/07/2013 02:33:29,0.2,,
07/07/2013 02:52:55,0.2,,
07/07/2013 02:55:22,0.2,,
07/07/2013 03:03:04,0.2,,
07/07/2013 03:08:04,0.2,,
07/07/2013 03:13:15,0.2,,
07/07/2013 03:17:55,0.2,,
07/07/2013 03:21:10,0.2,,
07/07/2013 03:24:05,0.2,,
07/07/2013 03:26:31,0.2,,
07/07/2013 03:27:43,0.2,,
07/07/2013 03:30:14,0.2,,
07/07/2013 03:35:12,0.2,,
07/07/2013 03:38:49,0.2,,
07/07/2013 03:39:59,0.2,,
07/07/2013 03:44:18,0.2,,
07/07/2013 03:50:49,0.2,,
07/07/2013 03:53:08,0.2,,
07/07/2013 03:53:54,0.2,,
07/07/2013 03:56:32,0.2,,
07/07/2013 03:58:48,0.2,,
07/07/2013 04:02:48,0.2,,
07/07/2013 04:11:31,0.2,,
07/07/2013 04:26:09,0.2,,
07/07/2013 04:40:13,0.2,,
07/07/2013 04:46:39,0.2,,
07/07/2013 04:49:06,0.2,,
07/07/2013 04:54:03,0.2,,
07/07/2013 05:47:59,0.2,,
07/07/2013 06:16:02,0.2,,
07/07/2013 06:24:50,0.2,,
07/07/2013 06:26:24,0.2,,
07/07/2013 06:40:15,0.2,,
07/07/2013 07:04:26,0.2,,
07/07/2013 07:14:58,0.2,,
07/07/2013 07:19:47,0.2,,
07/07/2013 07:22:20,0.2,,
07/07/2013 07:23:27,0.2,,
07/07/2013 07:26:15,0.2,,
07/07/2013 07:31:20,0.2,,
07/07/2013 07:33:32,0.2,,
07/07/2013 07:35:52,0.2,,
07/07/2013 07:37:04,0.2,,
07/07/2013 07:46:16,0.2,,
07/07/2013 07:52:20,0.2,,
07/07/2013 08:17:28,0.2,,
07/07/2013 08:39:42,0.2,,
07/07/2013 09:32:13,0.2,,
07/07/2013 10:19:03,0.2,,
07/07/2013 12:02:21,0.2,,
07/07/2013 12:19:18,0.2,,
07/07/2013 12:32:37,0.2,,
07/07/2013 13:06:58,0.2,,
07/07/2013 13:08:31,0.2,,
07/07/2013 13:14:18,0.2,,
07/07/2013 13:19:18,0.2,,
07/07/2013 13:31:23,0.2,,
07/07/2013 13:38:01,0.2,,
07/07/2013 13:45:46,0.2,,
07/07/2013 13:47:47,0.2,,
07/07/2013 13:50:26,0.2,,
07/07/2013 13:54:21,0.2,,
07/07/2013 13:57:25,0.2,,
07/07/2013 14:01:20,0.2,,
07/07/2013 14:03:41,0.2,,
07/07/2013 14:08:06,0.2,,
07/07/2013 14:17:11,0.2,,
07/07/2013 14:23:36,0.2,,
07/07/2013 14:30:31,0.2,,
07/07/2013 14:36:09,0.2,,
07/07/2013 14:46:45,0.2,,
07/07/2013 14:51:01,0.2,,
07/07/2013 15:00:38,0.2,,
07/07/2013 15:02:16,0.2,,
07/07/2013 15:06:40,0.2,,
07/07/2013 15:09:50,0.2,,
07/07/2013 15:13:08,0.2,,
07/07/2013 15:15:20,0.2,,
07/07/2013 15:29:06,0.2,,
07/07/2013 15:41:33,0.2,,
07/07/2013 15:58:06,0.2,,
07/07/2013 16:03:23,0.2,,
07/07/2013 16:11:42,0.2,,
07/07/2013 16:18:12,0.2,,
07/07/2013 16:25:24,0.2,,
07/07/2013 16:28:21,0.2,,
07/07/2013 16:29:55,0.2,,
07/07/2013 16:38:24,0.2,,
07/07/2013 16:42:39,0.2,,
07/07/2013 16:49:00,0.2,,
07/07/2013 16:52:39,0.2,,
07/07/2013 17:17:49,0.2,,
07/07/2013 18:30:30,0.2,,
07/07/2013 18:38:41,0.2,,
07/07/2013 18:47:31,0.2,,
07/07/2013 18:52:46,0.2,,
07/07/2013 18:58:22,0.2,,
07/07/2013 19:07:47,0.2,,
07/07/2013 19:13:12,0.2,,
07/07/2013 19:16:59,0.2,,
07/07/2013 19:25:26,0.2,,
07/07/2013 19:30:49,0.2,,
07/07/2013 19:33:51,0.2,,
07/07/2013 19:47:10,0.2,,
07/07/2013 19:48:50,0.2,,
07/07/2013 19:58:21,0.2,,
07/07/2013 19:59:11,0.2,,
07/07/2013 20:00:16,0.2,,
07/07/2013 20:02:30,0.2,,
07/07/2013 20:07:52,0.2,,
07/07/2013 20:18:51,0.2,,
07/07/2013 20:27:43,0.2,,
07/07/2013 21:10:07,0.2,,
07/07/2013 21:29:45,0.2,,
07/07/2013 21:46:33,0.2,,
07/07/2013 21:51:09,0.2,,
07/07/2013 21:53:16,0.2,,
07/07/2013 21:59:59,0.2,,
07/07/2013 22:06:09,0.2,,
07/07/2013 22:11:52,0.2,,
07/07/2013 22:14:03,0.2,,
07/07/2013 22:18:40,0.2,,
07/07/2013 22:21:30,0.2,,
07/07/2013 22:28:11,0.2,,
07/07/2013 22:33:53,0.2,,
07/07/2013 22:45:17,0.2,,
07/07/2013 22:48:45,0.2,,
07/07/2013 22:51:39,0.2,,
07/07/2013 22:53:18,0.2,,
07/07/2013 22:55:41,0.2,,
07/07/2013 22:56:59,0.2,,
07/07/2013 23:01:19,0.2,,
07/07/2013 23:16:43,0.2,,
07/07/2013 23:20:37,0.2,,
07/07/2013 23:23:35,0.2,,
07/07/2013 23:27:59,0.2,,
07/07/2013 23:31:22,0.2,,
07/07/2013 23:41:18,0.2,,
07/07/2013 23:50:38,0.2,,
08/07/2013 00:00:05,0.2,,
08/07/2013 00:01:31,0.2,,
08/07/2013 00:08:47,0.2,,
08/07/2013 00:12:09,0.2,,
08/07/2013 00:13:52,0.2,,
08/07/2013 00:20:03,0.2,,
08/07/2013 00:24:14,0.2,,
08/07/2013 00:26:51,0.2,,
08/07/2013 00:32:30,0.2,,
08/07/2013 00:36:05,0.2,,
08/07/2013 00:39:05,0.2,,
08/07/2013 00:45:12,0.2,,
08/07/2013 00:53:53,0.2,,
08/07/2013 00:56:33,0.2,,
08/07/2013 00:59:55,0.2,,
08/07/2013 01:02:13,0.2,,
08/07/2013 01:08:12,0.2,,
08/07/2013 01:09:43,0.2,,
08/07/2013 01:11:33,0.2,,
08/07/2013 01:14:33,0.2,,
08/07/2013 01:15:31,0.2,,
08/07/2013 01:15:54,0.2,,
08/07/2013 01:18:12,0.2,,
08/07/2013 01:20:50,0.2,,
08/07/2013 01:23:19,0.2,,
08/07/2013 01:26:33,0.2,,
08/07/2013 01:30:35,0.2,,
08/07/2013 01:33:15,0.2,,
08/07/2013 01:37:49,0.2,,
08/07/2013 01:43:56,0.2,,
08/07/2013 01:47:30,0.2,,
08/07/2013 01:48:53,0.2,,
08/07/2013 01:50:25,0.2,,
08/07/2013 01:51:48,0.2,,
08/07/2013 01:53:03,0.2,,
08/07/2013 01:54:37,0.2,,
08/07/2013 01:58:00,0.2,,
08/07/2013 02:02:06,0.2,,
08/07/2013 02:04:19,0.2,,
08/07/2013 02:05:13,0.2,,
08/07/2013 02:06:23,0.2,,
08/07/2013 02:08:17,0.2,,
08/07/2013 02:10:47,0.2,,
08/07/2013 02:13:17,0.2,,
08/07/2013 02:17:21,0.2,,
08/07/2013 02:18:55,0.2,,
08/07/2013 02:20:16,0.2,,
08/07/2013 02:22:04,0.2,,
08/07/2013 02:24:16,0.2,,
08/07/2013 02:28:10,0.2,,
08/07/2013 02:42:23,0.2,,
08/07/2013 02:52:40,0.2,,
08/07/2013 02:54:53,0.2,,
08/07/2013 02:59:58,0.2,,
08/07/2013 03:06:28,0.2,,
08/07/2013 03:07:10,0.2,,
08/07/2013 03:08:36,0.2,,
08/07/2013 03:10:43,0.2,,
08/07/2013 03:14:23,0.2,,
08/07/2013 03:17:18,0.2,,
08/07/2013 03:18:38,0.2,,
08/07/2013 03:21:27,0.2,,
08/07/2013 03:24:52,0.2,,
08/07/2013 03:27:22,0.2,,
08/07/2013 03:30:25,0.2,,
08/07/2013 03:34:03,0.2,,
08/07/2013 03:39:50,0.2,,
08/07/2013 03:41:47,0.2,,
08/07/2013 03:43:39,0.2,,
08/07/2013 03:47:46,0.2,,
08/07/2013 03:49:55,0.2,,
08/07/2013 03:51:13,0.2,,
08/07/2013 03:53:21,0.2,,
08/07/2013 03:55:28,0.2,,
08/07/2013 03:58:26,0.2,,
08/07/2013 04:00:29,0.2,,
08/07/2013 04:02:22,0.2,,
08/07/2013 04:04:46,0.2,,
08/07/2013 04:05:46,0.2,,
08/07/2013 04:08:35,0.2,,
08/07/2013 04:16:16,0.2,,
08/07/2013 04:19:21,0.2,,
08/07/2013 04:20:30,0.2,,
08/07/2013 04:23:07,0.2,,
08/07/2013 04:24:15,0.2,,
08/07/2013 04:25:33,0.2,,
08/07/2013 04:26:22,0.2,,
08/07/2013 04:27:12,0.2,,
08/07/2013 04:28:50,0.2,,
08/07/2013 04:30:20,0.2,,
08/07/2013 04:32:41,0.2,,
08/07/2013 04:34:10,0.2,,
08/07/2013 04:35:41,0.2,,
08/07/2013 04:37:01,0.2,,
08/07/2013 04:38:21,0.2,,
08/07/2013 04:38:57,0.2,,
08/07/2013 04:39:32,0.2,,
08/07/2013 04:40:28,0.2,,
08/07/2013 04:41:54,0.2,,
08/07/2013 04:45:27,0.2,,
08/07/2013 04:46:46,0.2,,
08/07/2013 04:47:25,0.2,,
08/07/2013 04:48:15,0.2,,
08/07/2013 04:49:52,0.2,,
08/07/2013 04:51:35,0.2,,
08/07/2013 04:52:38,0.2,,
08/07/2013 04:53:07,0.2,,
08/07/2013 04:53:36,0.2,,
08/07/2013 04:54:30,0.2,,
08/07/2013 04:55:20,0.2,,
08/07/2013 04:56:57,0.2,,
08/07/2013 04:58:36,0.2,,
08/07/2013 05:01:37,0.2,,
08/07/2013 05:04:11,0.2,,
08/07/2013 05:10:21,0.2,,
08/07/2013 05:12:30,0.2,,
08/07/2013 05:16:38,0.2,,
08/07/2013 05:18:09,0.2,,
08/07/2013 05:22:30,0.2,,
08/07/2013 05:26:40,0.2,,
08/07/2013 05:30:43,0.2,,
08/07/2013 05:33:13,0.2,,
08/07/2013 05:35:53,0.2,,
08/07/2013 05:38:08,0.2,,
08/07/2013 05:41:31,0.2,,
08/07/2013 05:43:28,0.2,,
08/07/2013 05:45:34,0.2,,
08/07/2013 05:47:32,0.2,,
08/07/2013 05:49:23,0.2,,
08/07/2013 05:52:46,0.2,,
08/07/2013 05:56:41,0.2,,
08/07/2013 05:59:43,0.2,,
08/07/2013 06:11:26,0.2,,
08/07/2013 06:14:21,0.2,,
08/07/2013 06:16:05,0.2,,
08/07/2013 06:17:56,0.2,,
08/07/2013 06:19:53,0.2,,
08/07/2013 06:22:45,0.2,,
08/07/2013 06:27:04,0.2,,
08/07/2013 06:28:25,0.2,,
08/07/2013 06:32:46,0.2,,
