Date,Event mm,Flag
07/07/2014 14:22:57,0,I
21/07/2014 12:36:18,0,D
21/07/2014 12:40:12,0,I
14/08/2014 09:49:47,0,D
14/08/2014 11:00:00,0,I
15/08/2014 16:58:30,0.2,
15/08/2014 17:00:45,0.2,
15/08/2014 17:05:37,0.2,
15/08/2014 17:12:47,0.2,
06/09/2014 15:38:55,0.2,
06/09/2014 18:42:03,0.2,
15/09/2014 15:52:40,0.2,
15/09/2014 16:41:59,0.2,
15/09/2014 17:33:08,0.2,
15/09/2014 17:33:09,0.2,
15/09/2014 17:40:59,0.2,
15/09/2014 17:50:05,0.2,
16/09/2014 10:52:26,0,D
16/09/2014 11:00:00,0,I
16/09/2014 16:17:39,0.2,
16/09/2014 16:26:19,0.2,
16/09/2014 17:47:32,0.2,
17/09/2014 20:18:54,0.2,
28/09/2014 17:22:21,0.2,
28/09/2014 19:33:35,0.2,
29/09/2014 16:41:21,0.2,
29/09/2014 16:41:22,0.2,
30/09/2014 15:08:50,0.2,
30/09/2014 15:11:38,0.2,
08/10/2014 16:26:32,0.2,
08/10/2014 16:40:07,0.2,
08/10/2014 16:42:40,0.2,
08/10/2014 17:00:31,0.2,
08/10/2014 17:08:44,0.2,
08/10/2014 17:19:16,0.2,
08/10/2014 17:22:00,0.2,
08/10/2014 17:26:21,0.2,
08/10/2014 22:26:23,0.2,
08/10/2014 22:34:33,0.2,
08/10/2014 23:00:24,0.2,
08/10/2014 23:07:47,0.2,
08/10/2014 23:11:24,0.2,
08/10/2014 23:13:33,0.2,
08/10/2014 23:15:34,0.2,
08/10/2014 23:18:40,0.2,
09/10/2014 00:32:32,0.2,
09/10/2014 01:13:44,0.2,
09/10/2014 01:39:14,0.2,
09/10/2014 01:43:30,0.2,
09/10/2014 01:50:13,0.2,
09/10/2014 02:02:30,0.2,
09/10/2014 02:05:50,0.2,
09/10/2014 02:08:30,0.2,
09/10/2014 02:11:08,0.2,
09/10/2014 05:32:05,0.2,
09/10/2014 14:20:23,0.2,
09/10/2014 14:25:42,0.2,
09/10/2014 14:47:05,0.2,
09/10/2014 15:24:35,0.2,
09/10/2014 17:18:55,0.2,
09/10/2014 17:23:58,0.2,
09/10/2014 17:26:38,0.2,
09/10/2014 17:28:45,0.2,
09/10/2014 17:31:36,0.2,
09/10/2014 17:34:39,0.2,
09/10/2014 17:36:18,0.2,
09/10/2014 17:38:13,0.2,
09/10/2014 17:39:45,0.2,
09/10/2014 17:41:06,0.2,
09/10/2014 17:42:47,0.2,
09/10/2014 17:44:17,0.2,
09/10/2014 17:46:05,0.2,
09/10/2014 17:47:54,0.2,
09/10/2014 17:50:38,0.2,
09/10/2014 17:58:12,0.2,
09/10/2014 18:03:51,0.2,
09/10/2014 18:15:21,0.2,
09/10/2014 18:16:48,0.2,
09/10/2014 18:18:15,0.2,
09/10/2014 18:21:21,0.2,
09/10/2014 18:26:09,0.2,
09/10/2014 18:50:34,0.2,
09/10/2014 19:04:00,0.2,
09/10/2014 19:07:11,0.2,
09/10/2014 19:10:56,0.2,
09/10/2014 19:13:12,0.2,
09/10/2014 19:15:50,0.2,
09/10/2014 19:15:51,0.2,
09/10/2014 19:24:47,0.2,
09/10/2014 19:32:34,0.2,
09/10/2014 19:54:18,0.2,
11/10/2014 17:12:31,0.2,
11/10/2014 17:16:57,0.2,
11/10/2014 17:26:24,0.2,
12/10/2014 17:36:23,0.2,
19/10/2014 11:10:40,0.2,
19/10/2014 12:46:54,0.2,
20/10/2014 11:12:52,0.2,
20/10/2014 12:00:54,0.2,
20/10/2014 12:46:21,0.2,
20/10/2014 12:48:23,0.2,
20/10/2014 12:49:14,0.2,
20/10/2014 12:50:00,0.2,
20/10/2014 12:51:29,0.2,
20/10/2014 12:52:47,0.2,
20/10/2014 12:55:49,0.2,
20/10/2014 13:00:18,0.2,
20/10/2014 13:02:52,0.2,
20/10/2014 13:06:21,0.2,
20/10/2014 13:10:41,0.2,
20/10/2014 13:14:50,0.2,
20/10/2014 13:19:12,0.2,
20/10/2014 13:27:05,0.2,
20/10/2014 13:35:42,0.2,
20/10/2014 13:39:21,0.2,
20/10/2014 23:38:23,0.2,
