Date,Event mm,Flag
12/04/2012 12:24:41,0,I
12/04/2012 20:02:08,0.2,
12/04/2012 21:37:37,0.2,
12/04/2012 21:49:40,0.2,
13/04/2012 04:59:42,0.2,
13/04/2012 07:37:56,0.2,
13/04/2012 07:38:49,0.2,
13/04/2012 07:39:41,0.2,
13/04/2012 07:41:01,0.2,
13/04/2012 07:42:01,0.2,
13/04/2012 07:43:01,0.2,
13/04/2012 07:44:38,0.2,
13/04/2012 07:46:57,0.2,
13/04/2012 07:48:41,0.2,
13/04/2012 07:50:16,0.2,
13/04/2012 07:52:46,0.2,
13/04/2012 07:56:10,0.2,
13/04/2012 07:59:03,0.2,
13/04/2012 08:04:12,0.2,
13/04/2012 08:07:52,0.2,
13/04/2012 08:14:51,0.2,
13/04/2012 08:20:00,0.2,
13/04/2012 08:29:47,0.2,
13/04/2012 20:41:25,0.2,
13/04/2012 20:44:49,0.2,
13/04/2012 20:47:50,0.2,
13/04/2012 20:56:04,0.2,
13/04/2012 20:59:47,0.2,
13/04/2012 21:05:48,0.2,
13/04/2012 21:10:33,0.2,
13/04/2012 21:13:31,0.2,
13/04/2012 21:15:55,0.2,
13/04/2012 21:18:25,0.2,
13/04/2012 21:21:04,0.2,
13/04/2012 21:25:21,0.2,
13/04/2012 21:27:53,0.2,
13/04/2012 22:14:36,0.2,
13/04/2012 23:03:01,0.2,
14/04/2012 19:36:48,0.2,
15/04/2012 16:29:12,0.2,
15/04/2012 16:40:58,0.2,
15/04/2012 17:45:37,0.2,
15/04/2012 18:08:43,0.2,
17/04/2012 16:13:16,0.2,
17/04/2012 16:24:50,0.2,
17/04/2012 16:35:07,0.2,
17/04/2012 17:00:51,0.2,
17/04/2012 17:33:56,0.2,
18/04/2012 02:31:43,0.2,
18/04/2012 06:16:12,0.2,
18/04/2012 06:21:22,0.2,
18/04/2012 06:22:16,0.2,
18/04/2012 06:22:17,0.2,
18/04/2012 06:23:45,0.2,
18/04/2012 06:25:19,0.2,
18/04/2012 06:27:12,0.2,
18/04/2012 06:31:55,0.2,
18/04/2012 06:36:39,0.2,
18/04/2012 06:37:56,0.2,
18/04/2012 06:39:08,0.2,
18/04/2012 06:39:40,0.2,
18/04/2012 06:40:28,0.2,
18/04/2012 06:40:29,0.2,
18/04/2012 06:43:12,0.2,
18/04/2012 06:44:49,0.2,
18/04/2012 06:49:01,0.2,
18/04/2012 06:49:02,0.2,
18/04/2012 07:01:28,0.2,
18/04/2012 07:19:24,0.2,
18/04/2012 07:26:13,0.2,
18/04/2012 07:26:14,0.2,
18/04/2012 07:29:40,0.2,
18/04/2012 07:33:54,0.2,
18/04/2012 07:35:27,0.2,
18/04/2012 07:37:29,0.2,
18/04/2012 07:39:46,0.2,
18/04/2012 07:39:47,0.2,
18/04/2012 07:40:54,0.2,
18/04/2012 07:42:05,0.2,
18/04/2012 07:43:33,0.2,
18/04/2012 07:43:34,0.2,
18/04/2012 07:45:28,0.2,
18/04/2012 07:47:11,0.2,
18/04/2012 07:47:12,0.2,
