Date,Event mm,Flag
25/02/2011 13:30:01,0,I
25/02/2011 13:55:00,0.2,D
25/02/2011 14:05:00,0.2,
25/02/2011 14:20:00,0.2,
25/02/2011 14:30:00,0.2,
25/02/2011 14:40:00,0.2,
25/02/2011 14:50:00,0.2,
25/02/2011 15:00:00,0.2,
25/02/2011 15:10:00,0.2,
25/02/2011 15:15:00,0.2,
25/02/2011 15:25:00,0.2,
25/02/2011 15:40:00,0.2,
25/02/2011 15:50:00,0.2,
25/02/2011 16:00:00,0.2,
25/02/2011 16:10:00,0.2,
25/02/2011 16:20:00,0.2,
25/02/2011 16:30:00,0.2,
25/02/2011 16:45:00,0.2,
25/02/2011 17:00:00,0.2,
25/02/2011 17:30:00,0.2,
25/02/2011 21:50:00,0.2,
26/02/2011 15:45:00,0.2,
26/02/2011 19:10:00,0.2,
26/02/2011 19:15:00,0.2,
26/02/2011 19:20:00,0.2,
27/02/2011 01:05:00,0.2,
27/02/2011 01:25:00,0.2,
27/02/2011 02:15:00,0.2,
27/02/2011 02:45:00,0.2,
27/02/2011 03:10:00,0.2,
27/02/2011 04:10:00,0.2,
27/02/2011 04:25:00,0.2,
27/02/2011 04:55:00,0.2,
27/02/2011 06:00:00,0.2,
27/02/2011 06:30:00,0.2,
27/02/2011 06:45:00,0.2,
27/02/2011 06:55:00,0.2,
27/02/2011 07:20:00,0.2,
27/02/2011 08:10:00,0.2,
27/02/2011 08:35:00,0.2,
27/02/2011 10:55:00,0.2,
27/02/2011 11:00:00,0.2,
27/02/2011 11:10:00,0.2,
27/02/2011 11:45:00,0.2,
27/02/2011 11:50:00,0.4,
27/02/2011 11:55:00,0.8,
27/02/2011 12:00:00,0.6,
27/02/2011 12:05:00,0.4,
27/02/2011 12:10:00,0.2,
27/02/2011 12:35:00,0.2,
27/02/2011 12:40:00,0.2,
27/02/2011 14:40:00,0.2,
27/02/2011 14:45:00,0.2,
27/02/2011 14:50:00,0.6,
27/02/2011 14:55:00,0.2,
27/02/2011 15:00:00,0.2,
27/02/2011 15:05:00,0.2,
27/02/2011 15:10:00,0.2,
27/02/2011 15:15:00,0.4,
27/02/2011 15:20:00,0.4,
27/02/2011 15:25:00,0.4,
27/02/2011 15:30:00,0.4,
27/02/2011 15:35:00,0.2,
27/02/2011 15:40:00,0.2,
28/02/2011 07:50:00,0.2,
28/02/2011 08:10:00,0.2,
28/02/2011 08:25:00,0.2,
28/02/2011 08:40:00,0.2,
28/02/2011 08:55:00,0.2,
28/02/2011 09:05:00,0.2,
28/02/2011 09:15:00,0.2,
28/02/2011 09:25:00,0.2,
28/02/2011 09:30:00,0.2,
28/02/2011 09:35:00,0.2,
28/02/2011 09:45:00,0.2,
28/02/2011 09:50:00,0.2,
28/02/2011 10:40:00,0.6,
28/02/2011 10:45:00,0.6,
28/02/2011 10:50:00,0.4,
28/02/2011 10:55:00,0.4,
28/02/2011 11:00:00,0.4,
28/02/2011 11:05:00,0.4,
28/02/2011 11:10:00,0.4,
28/02/2011 11:15:00,0.4,
28/02/2011 11:20:00,0.2,
28/02/2011 11:25:00,0.4,
28/02/2011 11:30:00,0.4,
28/02/2011 11:35:00,0.4,
28/02/2011 11:40:00,0.2,
28/02/2011 11:45:00,0.4,
28/02/2011 11:50:00,0.4,
28/02/2011 11:55:00,0.2,
28/02/2011 12:00:00,0.2,
28/02/2011 12:05:00,0.2,
28/02/2011 12:10:00,0.4,
28/02/2011 12:15:00,0.2,
28/02/2011 12:20:00,0.2,
28/02/2011 12:25:00,0.2,
28/02/2011 12:30:00,0.4,
28/02/2011 12:35:00,0.2,
28/02/2011 12:40:00,0.2,
28/02/2011 12:45:00,0.2,
28/02/2011 12:50:00,0.2,
28/02/2011 12:55:00,0.2,
28/02/2011 13:00:00,0.2,
28/02/2011 13:05:00,0.4,
28/02/2011 13:10:00,0.2,
28/02/2011 13:15:00,0.2,
28/02/2011 13:20:00,0.2,
28/02/2011 13:25:00,0.2,
28/02/2011 13:30:00,0.2,
28/02/2011 13:35:00,0.2,
28/02/2011 13:45:00,0.2,
28/02/2011 13:50:00,0.2,
28/02/2011 13:55:00,0.2,
28/02/2011 14:05:00,0.2,
28/02/2011 14:20:00,0.2,
28/02/2011 14:45:00,0.2,
28/02/2011 16:35:00,0.2,
03/03/2011 08:20:00,0.2,
03/03/2011 15:05:00,0.2,
03/03/2011 15:10:00,0.2,
03/03/2011 15:15:00,0.4,
03/03/2011 15:20:00,0.8,
03/03/2011 15:25:00,0.6,
03/03/2011 15:30:00,0.4,
03/03/2011 15:35:00,0.6,
03/03/2011 15:40:00,0.2,
