Date,Event mm,Flag
27/02/2011 00:00:01,0,I
27/02/2011 01:10:00,0.2,D
27/02/2011 01:45:00,0.2,
27/02/2011 01:55:00,0.2,
27/02/2011 02:10:00,0.2,
27/02/2011 02:15:00,0.2,
27/02/2011 02:20:00,0.2,
27/02/2011 02:25:00,0.2,
27/02/2011 02:35:00,0.4,
27/02/2011 02:45:00,0.2,
27/02/2011 03:10:00,0.2,
27/02/2011 04:05:00,0.2,
27/02/2011 04:10:00,0.2,
27/02/2011 04:25:00,0.2,
27/02/2011 04:30:00,0.2,
27/02/2011 05:00:00,0.2,
27/02/2011 06:00:00,0.2,
27/02/2011 06:25:00,0.2,
27/02/2011 06:30:00,0.2,
27/02/2011 07:00:00,0.2,
27/02/2011 08:10:00,0.2,
27/02/2011 08:35:00,0.2,
27/02/2011 11:55:00,0.2,
27/02/2011 12:15:00,0.2,
27/02/2011 12:25:00,0.2,
27/02/2011 14:45:00,0.2,
27/02/2011 14:50:00,0.2,
27/02/2011 14:55:00,0.2,
27/02/2011 15:30:00,0.2,
27/02/2011 15:40:00,0.4,
27/02/2011 15:45:00,0.4,
27/02/2011 15:50:00,0.4,
27/02/2011 15:55:00,0.2,
27/02/2011 16:00:00,0.2,
27/02/2011 16:05:00,0.4,
27/02/2011 16:10:00,0.4,
27/02/2011 20:05:00,0.2,
28/02/2011 10:15:00,1.4,
28/02/2011 10:35:00,0.6,
28/02/2011 10:50:00,1,
28/02/2011 11:00:00,0.6,
28/02/2011 11:05:00,0.4,
28/02/2011 11:20:00,0.6,
28/02/2011 11:25:00,0.2,
28/02/2011 11:30:00,0.4,
28/02/2011 11:40:00,0.4,
28/02/2011 11:45:00,0.2,
28/02/2011 11:50:00,0.2,
28/02/2011 11:55:00,0.4,
28/02/2011 12:00:00,0.2,
28/02/2011 12:05:00,0.2,
28/02/2011 12:10:00,0.2,
28/02/2011 12:15:00,0.4,
28/02/2011 12:20:00,0.2,
28/02/2011 12:25:00,0.2,
28/02/2011 12:30:00,0.2,
28/02/2011 12:35:00,0.2,
28/02/2011 12:40:00,0.2,
28/02/2011 12:45:00,0.2,
28/02/2011 12:50:00,0.2,
28/02/2011 13:00:00,0.2,
28/02/2011 13:25:00,0.2,
03/03/2011 08:15:00,0.2,
03/03/2011 15:10:00,0.2,
03/03/2011 15:15:00,0.6,
03/03/2011 15:20:00,0.6,
03/03/2011 15:25:00,0.6,
03/03/2011 15:30:00,0.6,
03/03/2011 15:35:00,0.6,
03/03/2011 15:40:00,0.4,
03/03/2011 15:45:00,0.4,
03/03/2011 15:55:00,0.2,
03/03/2011 16:10:00,0.2,
03/03/2011 16:20:00,0.4,
03/03/2011 16:25:00,0.2,
03/03/2011 16:30:00,0.2,
03/03/2011 16:35:00,0.2,
03/03/2011 16:40:00,0.2,
03/03/2011 16:45:00,0.2,
03/03/2011 16:55:00,0.2,
03/03/2011 17:05:00,0.2,
03/03/2011 17:15:00,0.2,
03/03/2011 17:20:00,0.2,
03/03/2011 17:25:00,0.2,
03/03/2011 17:35:00,0.2,
03/03/2011 17:40:00,0.2,
03/03/2011 17:45:00,0.2,
03/03/2011 17:55:00,0.2,
04/03/2011 04:40:00,0.8,
04/03/2011 04:45:00,0.2,
04/03/2011 05:05:00,0.2,
04/03/2011 05:35:00,0.2,
04/03/2011 05:50:00,0.2,
04/03/2011 06:15:00,0.2,
04/03/2011 06:30:00,0.2,
04/03/2011 06:50:00,0.2,
04/03/2011 07:00:00,0.2,
04/03/2011 07:15:00,0.2,
04/03/2011 07:20:00,0.2,
04/03/2011 07:25:00,0.2,
04/03/2011 07:30:00,0.2,
04/03/2011 07:35:00,0.2,
04/03/2011 07:40:00,0.2,
04/03/2011 07:45:00,0.2,
04/03/2011 07:50:00,0.2,
04/03/2011 07:55:00,0.2,
04/03/2011 08:00:00,0.2,
04/03/2011 08:05:00,0.4,
04/03/2011 08:15:00,0.4,
04/03/2011 08:20:00,0.2,
04/03/2011 08:45:00,0.8,
04/03/2011 08:55:00,0.2,
04/03/2011 09:00:00,0.2,
04/03/2011 09:05:00,0.2,
04/03/2011 09:10:00,0.2,
04/03/2011 09:15:00,0.2,
04/03/2011 09:25:00,0.2,
04/03/2011 09:35:00,0.2,
04/03/2011 09:45:00,0.2,
04/03/2011 09:50:00,0.2,
04/03/2011 19:55:00,0.2,
04/03/2011 20:10:00,0.2,
04/03/2011 20:20:00,0.4,
04/03/2011 20:25:00,0.4,
04/03/2011 20:30:00,0.2,
